74.0289659066006,33.5245239940017,0
74.116371872378,33.4143021881634,0
74.2044652602609,33.3034392146422,0
74.2929773996126,33.1923751028843,0
74.3816610631648,33.0815308095997,0
74.4702927651962,32.9713039312986,0
74.5586744051856,32.8620650261566,0
74.6466342579251,32.7541545675767,0
74.7340273260124,32.6478805388381,0
74.8207350845317,32.5435166663102,0
74.9066646603844,32.4413012779035,0
74.9917474999639,32.3414367637565,0
75.075937588493,32.2440896076386,0
75.1592092921944,32.1493909502038,0
75.2415549004058,32.0574376390532,0
75.3229819486796,31.9682937155706,0
75.4035104057462,31.8819922846532,0
75.483169806981,31.798537710773,0
75.5619964146985,31.7179080822147,0
75.6400304813269,31.6400578848302,0
75.7173136854049,31.5649208271497,0
75.7938868025951,31.4924127601461,0
75.8697876647514,31.422434637282,0
75.9450494497906,31.3548754635831,0
76.0196993339925,31.2896151862886,0
76.0937575267205,31.2265274840171,0
76.1672366957477,31.1654824162343,0
76.2401417797232,31.1063489000107,0
76.3124701731427,31.048996986471,0
76.3842122588128,30.993299914861,0
76.455352253474,30.93913592765,0
76.5258693242306,30.8863898354538,0
76.5957389269074,30.8349543256891,0
76.6649343125588,30.7847310136641,0
76.7334281451892,30.7356312391986,0
76.8011941723362,30.6875766157873,0
76.8682088905046,30.6404993427224,0
76.9344531494427,30.5943422934641,0
76.9999136428182,30.5490588958658,0
77.0645842377946,30.5046128216527,0
77.128467102159,30.4609775038262,0
77.19157359476,30.418135501479,0
77.253924892851,30.3760777318906,0
77.3155523382285,30.3348025898061,0
77.37649749256,30.2943149735294,0
77.436811900751,30.2546252369661,0
77.4965565693641,30.2157480860848,0
77.5558011747649,30.1777014374945,0
77.6146230226258,30.1405052560135,0
77.6731057865213,30.1041803872724,0
77.7313380584565,30.068747400592,0
77.7894117482131,30.0342254566255,0
77.8474203713017,30.0006312135642,0
77.9054572670798,29.9679777850871,0
77.9636137892354,29.9362737626622,0
78.0219775104068,29.9055223142805,0
78.080630481285,29.8757203711796,0
78.139647582221,29.8468579135687,0
78.1990950022683,29.8189173657671,0
78.2590288768452,29.7918731104622,0
78.3194941109498,29.7656911309632,0
78.380523410241,29.7403287893242,0
78.4421365374417,29.7157347470143,0
78.5043398065607,29.6918490334032,0
78.5671258224834,29.6686032656923,0
78.6304734686537,29.6459210220554,0
78.6943481409483,29.6237183676731,0
78.7587022215096,29.6019045310623,0
78.8234757823053,29.5803827256586,0
78.8885975045674,29.5590511090437,0
78.9539857970535,29.5378038695759,0
79.019550093288,29.5165324275338,0
79.0851923055729,29.4951267353002,0
79.1508084116103,29.4734766586493,0
79.2162901480282,29.45147341894,0
79.2815267839361,29.429011074028,0
79.3464069468367,29.405988014051,0
79.4108204727583,29.3823084469881,0
79.4746602523441,29.357883848091,0
79.5378240448129,29.3326343469779,0
79.6002162321891,29.306490026404,0
79.6617494869779,29.2793921074948,0
79.72234632754,29.2512939975564,0
79.7819405367907,29.2221621784443,0
79.8404784215313,29.1919769158722,0
79.8979198917066,29.1607327729128,0
79.9542393411888,29.1284389142568,0
80.0094263143105,29.0951191914707,0
80.0634859453043,29.0608120034629,0
80.1164391610482,29.0255699305478,0
